房屋信息链接,房屋区域,房屋面积,装修,楼层,年份,房屋类型,价格,县区,室,厅
https://sy.lianjia.com/ershoufang/102107771528.html,13,89,2,2,2015,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102108422186.html,57,88,1,1,2017,3,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102108429203.html,13,86,2,2,2019,3,82.0,0,2,2
https://sy.lianjia.com/ershoufang/102108294280.html,54,88,1,1,2014,2,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102108324467.html,13,85,2,1,2020,3,81.0,0,2,2
https://sy.lianjia.com/ershoufang/102108381752.html,54,85,2,0,2020,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102108370659.html,13,83,1,0,2017,3,81.0,0,2,2
https://sy.lianjia.com/ershoufang/102108783148.html,13,82,2,0,2020,3,63.5,0,2,2
https://sy.lianjia.com/ershoufang/102105471358.html,54,75,2,0,2014,2,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102102109487.html,52,78,2,0,2015,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102103618287.html,0,86,2,0,2015,3,64.0,0,2,2
https://sy.lianjia.com/ershoufang/102102892032.html,54,75,2,2,2014,2,66.0,0,2,2
https://sy.lianjia.com/ershoufang/102102633255.html,12,74,2,2,2017,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102104053181.html,0,88,2,1,2010,3,69.0,0,2,1
https://sy.lianjia.com/ershoufang/102104594415.html,54,88,2,0,2014,2,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102105431455.html,54,90,2,0,2008,3,80.0,0,2,1
https://sy.lianjia.com/ershoufang/102107751966.html,13,72,2,1,2019,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102105589340.html,52,89,1,2,2012,3,72.5,0,2,2
https://sy.lianjia.com/ershoufang/102105460086.html,13,85,2,2,2008,0,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102104729063.html,13,83,2,0,2017,3,75.0,0,2,1
https://sy.lianjia.com/ershoufang/102107745087.html,13,79,1,2,2019,3,62.0,0,2,2
https://sy.lianjia.com/ershoufang/102104887873.html,54,84,1,2,2009,3,70.9,0,2,2
https://sy.lianjia.com/ershoufang/102105284905.html,54,79,2,2,2021,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102108064282.html,13,83,1,2,2019,3,70.0,0,2,1
https://sy.lianjia.com/ershoufang/102107374600.html,13,80,2,1,2014,2,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102107357255.html,57,81,2,0,2011,3,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102107122531.html,13,72,2,2,2019,3,65.8,0,2,1
https://sy.lianjia.com/ershoufang/102107057656.html,13,85,1,1,2015,2,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102102285339.html,52,83,2,2,2014,3,67.0,0,2,2
https://sy.lianjia.com/ershoufang/102106186551.html,52,85,2,0,2013,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102104104284.html,54,88,1,2,2009,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102104252561.html,54,79,2,1,2014,2,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102104575763.html,54,88,2,2,2014,2,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102106221947.html,54,80,2,2,2014,2,62.0,0,2,2
https://sy.lianjia.com/ershoufang/102102892032.html,54,75,2,2,2014,2,66.0,0,2,2
https://sy.lianjia.com/ershoufang/102103579674.html,13,78,2,0,2008,3,64.0,0,2,2
https://sy.lianjia.com/ershoufang/102105575388.html,13,88,1,2,2015,3,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102106384284.html,0,87,2,2,2018,3,88.0,0,2,2
https://sy.lianjia.com/ershoufang/102107321958.html,0,86,2,0,2019,3,85.0,0,2,2
https://sy.lianjia.com/ershoufang/102103682774.html,13,86,0,1,2019,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102106742296.html,13,73,2,0,2020,3,78.0,0,2,1
https://sy.lianjia.com/ershoufang/102106215483.html,54,88,2,1,2014,2,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102104594415.html,54,88,2,0,2014,2,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102102633255.html,12,74,2,2,2017,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102105159007.html,12,79,2,0,2018,3,80.0,0,2,2
https://sy.lianjia.com/ershoufang/102107739480.html,13,78,2,1,2016,3,61.0,0,2,1
https://sy.lianjia.com/ershoufang/102107575250.html,13,89,2,1,2009,3,76.0,0,2,2
https://sy.lianjia.com/ershoufang/102107631960.html,0,86,1,0,2018,3,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102107676120.html,13,81,2,2,2019,3,78.0,0,2,1
https://sy.lianjia.com/ershoufang/102105284368.html,12,80,2,0,2018,3,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102106370191.html,0,86,2,1,2018,3,67.0,0,2,1
https://sy.lianjia.com/ershoufang/102103152170.html,0,75,1,0,2013,3,85.0,0,2,2
https://sy.lianjia.com/ershoufang/102107823164.html,0,89,2,1,2010,3,67.0,0,2,1
https://sy.lianjia.com/ershoufang/102108832132.html,13,78,2,2,2015,3,69.8,0,2,2
https://sy.lianjia.com/ershoufang/102108086705.html,13,73,1,0,2019,3,79.0,0,2,1
https://sy.lianjia.com/ershoufang/102106265682.html,13,72,2,0,2019,3,76.0,0,2,2
https://sy.lianjia.com/ershoufang/102108758881.html,13,89,1,0,2010,0,64.8,0,2,1
https://sy.lianjia.com/ershoufang/102108695169.html,0,78,2,0,2014,3,88.0,0,2,1
https://sy.lianjia.com/ershoufang/102106517294.html,13,72,2,2,2019,3,70.2,0,2,2
https://sy.lianjia.com/ershoufang/102107338591.html,54,84,2,0,2014,3,75.0,0,2,1
https://sy.lianjia.com/ershoufang/102103237821.html,54,83,2,0,2006,3,63.0,0,2,2
https://sy.lianjia.com/ershoufang/102105020903.html,13,72,0,1,2018,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102106447579.html,54,84,1,2,2014,3,69.9,0,2,1
https://sy.lianjia.com/ershoufang/102108385308.html,57,86,2,2,2019,3,61.0,0,2,2
https://sy.lianjia.com/ershoufang/102106628000.html,64,88,2,2,2012,3,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102108700322.html,13,81,2,0,2016,3,71.0,0,2,1
https://sy.lianjia.com/ershoufang/102108712234.html,0,88,2,0,2019,3,69.5,0,2,2
https://sy.lianjia.com/ershoufang/102108332321.html,0,88,2,0,2019,3,63.0,0,2,1
https://sy.lianjia.com/ershoufang/102107969688.html,54,82,2,2,2017,3,70.0,0,2,2
https://sy.lianjia.com/ershoufang/102108653963.html,54,84,1,2,2014,3,67.0,0,2,1
https://sy.lianjia.com/ershoufang/102108656483.html,13,88,2,2,2010,3,77.0,0,2,1
https://sy.lianjia.com/ershoufang/102108717188.html,54,84,1,0,2013,3,73.0,0,2,2
https://sy.lianjia.com/ershoufang/102107357255.html,57,81,2,0,2011,3,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102108105656.html,13,83,2,0,2012,3,88.0,0,2,1
https://sy.lianjia.com/ershoufang/102107345609.html,12,74,1,1,2017,3,79.0,0,2,1
https://sy.lianjia.com/ershoufang/102108586435.html,0,86,2,1,2020,3,75.0,0,2,2
https://sy.lianjia.com/ershoufang/102107957559.html,13,87,2,0,2010,3,72.0,0,2,1
https://sy.lianjia.com/ershoufang/102107422403.html,13,85,2,1,2015,2,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102107828491.html,12,75,1,1,2009,3,67.0,0,2,2
https://sy.lianjia.com/ershoufang/102108613246.html,54,71,1,1,2017,3,62.0,0,2,2
https://sy.lianjia.com/ershoufang/102108653963.html,54,84,1,2,2014,3,67.0,0,2,1
https://sy.lianjia.com/ershoufang/102108656483.html,13,88,2,2,2010,3,77.0,0,2,1
https://sy.lianjia.com/ershoufang/102108769531.html,57,86,2,0,2022,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102107892534.html,13,86,1,2,2010,3,84.0,0,2,2
https://sy.lianjia.com/ershoufang/102107797511.html,12,88,2,0,2000,3,63.0,0,2,1
https://sy.lianjia.com/ershoufang/102108789555.html,13,87,2,0,2018,3,85.0,0,2,1
https://sy.lianjia.com/ershoufang/102108422186.html,57,88,1,1,2017,3,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102107771528.html,13,89,2,2,2015,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102107798617.html,13,78,1,0,2015,3,66.9,0,2,1
https://sy.lianjia.com/ershoufang/102106742296.html,13,73,2,0,2020,3,78.0,0,2,1
https://sy.lianjia.com/ershoufang/102106384284.html,0,87,2,2,2018,3,88.0,0,2,2
https://sy.lianjia.com/ershoufang/102104205724.html,54,88,2,1,2014,2,71.5,0,2,2
https://sy.lianjia.com/ershoufang/102105575388.html,13,88,1,2,2015,3,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102103579674.html,13,78,2,0,2008,3,64.0,0,2,2
https://sy.lianjia.com/ershoufang/102103682774.html,13,86,0,1,2019,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102103618287.html,0,86,2,0,2015,3,64.0,0,2,2
https://sy.lianjia.com/ershoufang/102103152170.html,0,75,1,0,2013,3,85.0,0,2,2
https://sy.lianjia.com/ershoufang/102105431455.html,54,90,2,0,2008,3,80.0,0,2,1
https://sy.lianjia.com/ershoufang/102107751966.html,13,72,2,1,2019,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102105284905.html,54,79,2,2,2021,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102106370191.html,0,86,2,1,2018,3,67.0,0,2,1
https://sy.lianjia.com/ershoufang/102106389859.html,0,86,2,2,2019,3,61.0,0,2,2
https://sy.lianjia.com/ershoufang/102106480608.html,13,83,1,1,2018,3,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102106462918.html,0,88,2,0,2018,3,82.0,0,2,1
https://sy.lianjia.com/ershoufang/102105460086.html,13,85,2,2,2008,0,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102106181015.html,12,89,2,2,2017,3,82.0,0,2,1
https://sy.lianjia.com/ershoufang/102104729063.html,13,83,2,0,2017,3,75.0,0,2,1
https://sy.lianjia.com/ershoufang/102105589340.html,52,89,1,2,2012,3,72.5,0,2,2
https://sy.lianjia.com/ershoufang/102106625926.html,13,83,2,2,2020,3,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102107745087.html,13,79,1,2,2019,3,62.0,0,2,2
https://sy.lianjia.com/ershoufang/102105326374.html,54,89,2,1,2015,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102106028836.html,54,88,2,1,2014,2,76.0,0,2,1
https://sy.lianjia.com/ershoufang/102104887873.html,54,84,1,2,2009,3,70.9,0,2,2
https://sy.lianjia.com/ershoufang/102105218780.html,13,83,2,0,2017,3,80.0,0,2,2
https://sy.lianjia.com/ershoufang/102105575293.html,13,86,2,0,2015,3,84.0,0,2,1
https://sy.lianjia.com/ershoufang/102105772750.html,54,88,2,1,2014,2,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102108133343.html,12,77,1,0,2017,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102108162215.html,12,85,1,0,2009,3,85.0,0,2,2
https://sy.lianjia.com/ershoufang/102108148633.html,13,81,1,0,2017,2,61.0,0,2,2
https://sy.lianjia.com/ershoufang/102108040454.html,54,79,2,0,2015,3,64.0,0,2,2
https://sy.lianjia.com/ershoufang/102108047327.html,52,85,2,1,2016,3,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102108569542.html,0,81,2,0,2019,3,66.0,0,2,2
https://sy.lianjia.com/ershoufang/102106389859.html,0,86,2,2,2019,3,61.0,0,2,2
https://sy.lianjia.com/ershoufang/102105415548.html,64,88,0,2,2014,3,73.0,0,2,2
https://sy.lianjia.com/ershoufang/102106875840.html,13,89,2,2,2010,3,86.0,0,2,2
https://sy.lianjia.com/ershoufang/102105284368.html,12,80,2,0,2018,3,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102105471358.html,54,75,2,0,2014,2,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102106647763.html,13,70,2,2,2017,2,64.0,0,2,1
https://sy.lianjia.com/ershoufang/102103471371.html,13,74,2,2,2018,3,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102104252561.html,54,79,2,1,2014,2,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102104575763.html,54,88,2,2,2014,2,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102105693232.html,13,89,1,2,2015,3,72.5,0,2,1
https://sy.lianjia.com/ershoufang/102103579674.html,13,78,2,0,2008,3,64.0,0,2,2
https://sy.lianjia.com/ershoufang/102103682774.html,13,86,0,1,2019,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102106307629.html,13,87,2,0,2010,3,69.9,0,2,1
https://sy.lianjia.com/ershoufang/102107321958.html,0,86,2,0,2019,3,85.0,0,2,2
https://sy.lianjia.com/ershoufang/102106215483.html,54,88,2,1,2014,2,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102108840673.html,52,77,1,1,2015,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102108838719.html,13,82,1,2,2008,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102108719831.html,13,83,2,1,2019,3,86.5,0,2,2
https://sy.lianjia.com/ershoufang/102108760365.html,0,90,2,0,2014,3,90.0,0,2,1
https://sy.lianjia.com/ershoufang/102108381752.html,54,85,2,0,2020,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102108406704.html,13,88,1,2,2010,3,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102108465998.html,13,86,2,1,2010,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102108382380.html,54,86,2,1,2013,3,62.5,0,2,1
https://sy.lianjia.com/ershoufang/102104104284.html,54,88,1,2,2009,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102106758212.html,57,86,2,0,2019,3,69.9,0,2,2
https://sy.lianjia.com/ershoufang/102106712849.html,52,83,2,1,2018,3,61.0,0,2,1
https://sy.lianjia.com/ershoufang/102108105656.html,13,83,2,0,2012,3,88.0,0,2,1
https://sy.lianjia.com/ershoufang/102107393213.html,54,89,1,1,2019,3,86.0,0,2,2
https://sy.lianjia.com/ershoufang/102107783114.html,13,85,1,0,2015,2,76.0,0,2,1
https://sy.lianjia.com/ershoufang/102107349765.html,52,89,2,1,2012,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102107724142.html,52,77,1,0,2015,3,69.0,0,2,2
https://sy.lianjia.com/ershoufang/102107805922.html,13,86,1,2,2021,3,74.0,0,2,2
https://sy.lianjia.com/ershoufang/102108044340.html,13,84,2,0,2015,3,76.0,0,2,1
https://sy.lianjia.com/ershoufang/102107676120.html,13,81,2,2,2019,3,78.0,0,2,1
https://sy.lianjia.com/ershoufang/102108711936.html,54,88,2,2,2014,2,70.0,0,2,2
https://sy.lianjia.com/ershoufang/102107739802.html,12,77,1,1,2012,3,72.0,0,2,1
https://sy.lianjia.com/ershoufang/102107631960.html,0,86,1,0,2018,3,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102107575250.html,13,89,2,1,2009,3,76.0,0,2,2
https://sy.lianjia.com/ershoufang/102108838719.html,13,82,1,2,2008,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102108840673.html,52,77,1,1,2015,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102107154446.html,54,79,1,2,2020,3,61.0,0,2,1
https://sy.lianjia.com/ershoufang/102106190854.html,54,88,1,1,2014,2,85.0,0,2,1
https://sy.lianjia.com/ershoufang/102107421333.html,0,89,0,2,2020,3,66.0,0,2,1
https://sy.lianjia.com/ershoufang/102107842605.html,52,87,1,0,2022,3,69.8,0,2,2
https://sy.lianjia.com/ershoufang/102107874558.html,0,88,2,1,2010,3,70.0,0,2,1
https://sy.lianjia.com/ershoufang/102108789555.html,13,87,2,0,2018,3,85.0,0,2,1
https://sy.lianjia.com/ershoufang/102108565898.html,12,89,1,1,2000,3,63.5,0,2,2
https://sy.lianjia.com/ershoufang/102107797511.html,12,88,2,0,2000,3,63.0,0,2,1
https://sy.lianjia.com/ershoufang/102107771528.html,13,89,2,2,2015,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102108422186.html,57,88,1,1,2017,3,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102104205724.html,54,88,2,1,2014,2,71.5,0,2,2
https://sy.lianjia.com/ershoufang/102103618287.html,0,86,2,0,2015,3,64.0,0,2,2
https://sy.lianjia.com/ershoufang/102103152170.html,0,75,1,0,2013,3,85.0,0,2,2
https://sy.lianjia.com/ershoufang/102102633255.html,12,74,2,2,2017,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102105575388.html,13,88,1,2,2015,3,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102106384284.html,0,87,2,2,2018,3,88.0,0,2,2
https://sy.lianjia.com/ershoufang/102102109487.html,52,78,2,0,2015,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102106282753.html,13,89,0,2,2009,3,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102105643850.html,13,81,2,1,2011,3,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102106755064.html,13,85,1,0,2017,3,88.0,0,2,1
https://sy.lianjia.com/ershoufang/102106625926.html,13,83,2,2,2020,3,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102105575293.html,13,86,2,0,2015,3,84.0,0,2,1
https://sy.lianjia.com/ershoufang/102105772750.html,54,88,2,1,2014,2,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102106377376.html,13,82,1,2,2011,3,62.8,0,2,1
https://sy.lianjia.com/ershoufang/102106325547.html,13,72,2,0,2019,3,87.8,0,2,1
https://sy.lianjia.com/ershoufang/102106028836.html,54,88,2,1,2014,2,76.0,0,2,1
https://sy.lianjia.com/ershoufang/102107553060.html,12,79,2,0,2018,3,78.0,0,2,2
https://sy.lianjia.com/ershoufang/102106462918.html,0,88,2,0,2018,3,82.0,0,2,1
https://sy.lianjia.com/ershoufang/102106480608.html,13,83,1,1,2018,3,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102107874580.html,0,86,2,0,2019,3,72.0,0,2,2
https://sy.lianjia.com/ershoufang/102107621104.html,64,87,2,2,2014,2,75.0,0,2,2
https://sy.lianjia.com/ershoufang/102106671520.html,0,87,2,1,2012,3,61.0,0,2,2
https://sy.lianjia.com/ershoufang/102106588269.html,13,83,2,2,2017,3,79.0,0,2,1
https://sy.lianjia.com/ershoufang/102106716977.html,54,75,1,2,2014,2,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102106684277.html,54,75,2,2,2014,2,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102107828491.html,12,75,1,1,2009,3,67.0,0,2,2
https://sy.lianjia.com/ershoufang/102108653963.html,54,84,1,2,2014,3,67.0,0,2,1
https://sy.lianjia.com/ershoufang/102108656483.html,13,88,2,2,2010,3,77.0,0,2,1
https://sy.lianjia.com/ershoufang/102104215541.html,13,87,2,2,2010,3,75.0,0,2,2
https://sy.lianjia.com/ershoufang/102104228670.html,0,86,2,1,2018,3,72.0,0,2,1
https://sy.lianjia.com/ershoufang/102104485793.html,13,86,2,2,2010,3,88.0,0,2,2
https://sy.lianjia.com/ershoufang/102105464197.html,12,74,2,1,2017,3,80.0,0,2,2
https://sy.lianjia.com/ershoufang/102106488333.html,12,77,1,0,2017,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102106417562.html,0,86,2,1,2019,3,72.0,0,2,1
https://sy.lianjia.com/ershoufang/102107709152.html,0,87,2,1,2013,3,76.0,0,2,2
https://sy.lianjia.com/ershoufang/102108133343.html,12,77,1,0,2017,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102108148633.html,13,81,1,0,2017,2,61.0,0,2,2
https://sy.lianjia.com/ershoufang/102108569542.html,0,81,2,0,2019,3,66.0,0,2,2
https://sy.lianjia.com/ershoufang/102107724768.html,57,81,0,2,2022,3,67.0,0,2,2
https://sy.lianjia.com/ershoufang/102107913545.html,54,84,1,1,2014,3,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102107798617.html,13,78,1,0,2015,3,66.9,0,2,1
https://sy.lianjia.com/ershoufang/102108769531.html,57,86,2,0,2022,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102107739480.html,13,78,2,1,2016,3,61.0,0,2,1
https://sy.lianjia.com/ershoufang/102107957559.html,13,87,2,0,2010,3,72.0,0,2,1
https://sy.lianjia.com/ershoufang/102108586435.html,0,86,2,1,2020,3,75.0,0,2,2
https://sy.lianjia.com/ershoufang/102107892534.html,13,86,1,2,2010,3,84.0,0,2,2
https://sy.lianjia.com/ershoufang/102108615549.html,13,83,2,2,2018,3,64.5,0,2,2
https://sy.lianjia.com/ershoufang/102107406554.html,54,80,2,1,2014,2,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102107217140.html,13,89,2,0,2008,3,88.0,0,2,2
https://sy.lianjia.com/ershoufang/102106849352.html,13,80,1,1,2019,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102107160570.html,0,73,1,2,2016,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102107805922.html,13,86,1,2,2021,3,74.0,0,2,2
https://sy.lianjia.com/ershoufang/102108044340.html,13,84,2,0,2015,3,76.0,0,2,1
https://sy.lianjia.com/ershoufang/102107739480.html,13,78,2,1,2016,3,61.0,0,2,1
https://sy.lianjia.com/ershoufang/102107724768.html,57,81,0,2,2022,3,67.0,0,2,2
https://sy.lianjia.com/ershoufang/102107724142.html,52,77,1,0,2015,3,69.0,0,2,2
https://sy.lianjia.com/ershoufang/102107913545.html,54,84,1,1,2014,3,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102107797511.html,12,88,2,0,2000,3,63.0,0,2,1
https://sy.lianjia.com/ershoufang/102107771528.html,13,89,2,2,2015,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102108769531.html,57,86,2,0,2022,3,79.0,0,2,2
https://sy.lianjia.com/ershoufang/102107752519.html,54,82,1,2,2017,3,68.0,0,2,2
https://sy.lianjia.com/ershoufang/102107798617.html,13,78,1,0,2015,3,66.9,0,2,1
https://sy.lianjia.com/ershoufang/102108789555.html,13,87,2,0,2018,3,85.0,0,2,1
https://sy.lianjia.com/ershoufang/102106705141.html,54,88,1,1,2014,2,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102108022395.html,54,88,0,1,2015,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102107345070.html,13,88,1,2,2017,3,78.0,0,2,1
https://sy.lianjia.com/ershoufang/102107294177.html,13,78,2,2,2010,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102108436747.html,13,83,2,2,2010,3,66.0,0,2,2
https://sy.lianjia.com/ershoufang/102106404520.html,0,88,2,1,2011,3,67.0,0,2,2
https://sy.lianjia.com/ershoufang/102106907911.html,54,80,2,1,2008,3,66.0,0,2,1
https://sy.lianjia.com/ershoufang/102105413904.html,0,72,2,2,2019,3,64.5,0,2,2
https://sy.lianjia.com/ershoufang/102107296826.html,13,88,1,2,2015,3,83.0,0,2,2
https://sy.lianjia.com/ershoufang/102107501608.html,54,88,1,1,2015,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102107487199.html,52,81,1,1,2013,3,63.0,0,2,2
https://sy.lianjia.com/ershoufang/102107940738.html,13,72,1,0,2019,3,89.0,0,2,1
https://sy.lianjia.com/ershoufang/102107658414.html,54,89,2,1,2019,3,84.0,0,2,2
https://sy.lianjia.com/ershoufang/102107815392.html,13,81,1,2,2010,3,80.0,0,2,2
https://sy.lianjia.com/ershoufang/102105467792.html,13,80,2,0,2010,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102104176063.html,52,83,2,1,2013,3,66.0,0,2,1
https://sy.lianjia.com/ershoufang/102105716176.html,54,78,1,2,2009,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102103424129.html,54,87,2,0,2014,2,73.0,0,2,1
https://sy.lianjia.com/ershoufang/102106447579.html,54,84,1,2,2014,3,69.9,0,2,1
https://sy.lianjia.com/ershoufang/102106628000.html,64,88,2,2,2012,3,62.0,0,2,1
https://sy.lianjia.com/ershoufang/102108700322.html,13,81,2,0,2016,3,71.0,0,2,1
https://sy.lianjia.com/ershoufang/102108712234.html,0,88,2,0,2019,3,69.5,0,2,2
https://sy.lianjia.com/ershoufang/102108332321.html,0,88,2,0,2019,3,63.0,0,2,1
https://sy.lianjia.com/ershoufang/102107763114.html,0,81,2,0,2018,3,85.0,0,2,1
https://sy.lianjia.com/ershoufang/102107348826.html,64,76,1,0,2005,3,72.0,0,2,1
https://sy.lianjia.com/ershoufang/102106465437.html,0,88,2,1,2018,3,77.0,0,2,1
https://sy.lianjia.com/ershoufang/102108810590.html,13,81,2,0,2015,3,61.0,0,2,1
https://sy.lianjia.com/ershoufang/102108385308.html,57,86,2,2,2019,3,61.0,0,2,2
https://sy.lianjia.com/ershoufang/102106580424.html,52,85,2,2,2016,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102108262954.html,54,79,1,2,2020,3,61.0,0,2,2
https://sy.lianjia.com/ershoufang/102107406352.html,13,80,2,1,2009,3,74.0,0,2,1
https://sy.lianjia.com/ershoufang/102108014060.html,54,89,1,1,2018,3,82.0,0,2,2
https://sy.lianjia.com/ershoufang/102108652620.html,52,78,2,1,2017,3,65.0,0,2,1
https://sy.lianjia.com/ershoufang/102108696137.html,54,89,1,2,2008,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102105925259.html,54,83,1,2,2017,3,69.0,0,2,1
https://sy.lianjia.com/ershoufang/102108126085.html,54,82,1,0,2016,3,65.0,0,2,2
https://sy.lianjia.com/ershoufang/102108404428.html,54,70,1,2,2010,3,85.0,0,2,2
https://sy.lianjia.com/ershoufang/102106039756.html,54,79,2,0,2014,2,78.0,0,2,1
https://sy.lianjia.com/ershoufang/102106537897.html,52,87,1,0,2017,3,90.0,0,2,1
https://sy.lianjia.com/ershoufang/102108409041.html,13,72,2,0,2008,3,83.0,0,2,1
https://sy.lianjia.com/ershoufang/102105815403.html,52,83,1,2,2016,3,70.0,0,2,1
https://sy.lianjia.com/ershoufang/102108715589.html,54,86,2,0,2019,3,61.0,0,2,1
https://sy.lianjia.com/ershoufang/102107703327.html,12,87,0,1,2018,3,75.0,0,2,2
https://sy.lianjia.com/ershoufang/102108173047.html,12,84,1,2,2011,3,79.8,0,2,2
https://sy.lianjia.com/ershoufang/102108863137.html,64,89,2,2,2014,3,75.0,0,2,1
https://sy.lianjia.com/ershoufang/102107877613.html,54,88,2,1,2017,3,69.5,0,2,1
https://sy.lianjia.com/ershoufang/102102536983.html,12,83,1,0,2006,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102107782615.html,12,75,2,0,2018,3,68.0,0,2,1
https://sy.lianjia.com/ershoufang/102107961553.html,52,77,2,0,2016,3,61.0,0,2,1
https://sy.lianjia.com/ershoufang/102102328984.html,52,89,0,1,2013,3,78.0,0,2,2
https://sy.lianjia.com/ershoufang/102107955887.html,54,89,1,0,2017,3,77.0,0,2,1
https://sy.lianjia.com/ershoufang/102107751539.html,13,73,2,1,2016,2,64.0,0,2,1
https://sy.lianjia.com/ershoufang/102107932504.html,12,76,1,0,2004,3,61.5,0,2,1
https://sy.lianjia.com/ershoufang/102107921136.html,13,78,1,0,2010,3,70.0,0,2,2
https://sy.lianjia.com/ershoufang/102107501457.html,13,85,2,1,2012,3,66.0,0,2,2
